LAMMPS Data File for polymers

1200 atoms
800 bonds
1 atom types
1 bond types

0.0 100.0 xlo xhi
0.0 100.0 ylo yhi
0.0 100.0 zlo zhi

Masses

1 1

Bond Coeffs

1 30 2.499999995969914

Atoms

1 1 1 0 72.069148 37.761496 41.686921
2 1 1 0 74.2093 36.969163 40.666159
3 1 1 0 76.349452 36.176829 39.645397
4 1 1 0 38.086227 37.140095 13.046665
5 1 1 0 39.243277 36.461315 10.937046
6 1 1 0 40.400326 35.782535 8.827427
7 1 1 0 81.012548 27.202294 74.790461
8 1 1 0 82.843487 25.513139 74.579712
9 1 1 0 84.674427 23.823984 74.368962
10 1 1 0 87.578873 26.160509 60.315377
11 1 1 0 88.3509 28.508411 60.691316
12 1 1 0 89.122927 30.856313 61.067254
13 1 1 0 95.981755 73.777053 77.834745
14 1 1 0 95.57297 75.013979 75.70099
15 1 1 0 95.164185 76.250904 73.567235
16 1 1 0 24.349729 22.843771 79.774592
17 1 1 0 24.159551 24.247773 77.714831
18 1 1 0 23.969373 25.651774 75.655071
19 1 1 0 55.800073 51.51554 68.546899
20 1 1 0 57.571138 50.084815 69.579542
21 1 1 0 59.342204 48.65409 70.612186
22 1 1 0 46.141516 90.861084 83.895796
23 1 1 0 44.604151 88.894 84.02652
24 1 1 0 43.066786 86.926916 84.157244
25 1 1 0 25.464459 76.525516 30.590475
26 1 1 0 27.627473 75.321968 30.239983
27 1 1 0 29.790487 74.118421 29.889492
28 1 1 0 3.078488 51.165725 83.913178
29 1 1 0 5.57066 51.099125 84.099295
30 1 1 0 8.062833 51.032525 84.285413
31 1 1 0 38.363274 21.402483 57.139148
32 1 1 0 38.174834 19.106247 56.16869
33 1 1 0 37.986393 16.810011 55.198231
34 1 1 0 19.860074 67.47114 49.128234
35 1 1 0 17.524131 67.942913 48.372719
36 1 1 0 15.188189 68.414687 47.617205
37 1 1 0 20.591416 89.901903 28.330143
38 1 1 0 18.831647 89.597083 30.079514
39 1 1 0 17.071879 89.292263 31.828885
40 1 1 0 75.945214 72.318366 62.793037
41 1 1 0 78.155261 71.175641 63.037729
42 1 1 0 80.365308 70.032917 63.28242
43 1 1 0 74.340906 95.381679 76.245288
44 1 1 0 73.913851 97.666775 75.325527
45 1 1 0 73.486796 99.951871 74.405766
46 1 1 0 96.841517 60.143893 51.731177
47 1 1 0 95.573144 62.115884 50.863719
48 1 1 0 94.304772 64.087875 49.996262
49 1 1 0 59.858567 34.80645 53.064137
50 1 1 0 59.543124 32.329732 53.192071
51 1 1 0 59.22768 29.853015 53.320004
52 1 1 0 90.26732 68.372014 18.523067
53 1 1 0 90.558178 66.069707 19.453006
54 1 1 0 90.849036 63.767401 20.382945
55 1 1 0 41.395494 69.511567 93.135187
56 1 1 0 39.294006 69.769239 94.464606
57 1 1 0 37.192519 70.026911 95.794025
58 1 1 0 36.903442 11.504234 72.948779
59 1 1 0 34.710412 11.552213 71.74948
60 1 1 0 32.517382 11.600193 70.550181
61 1 1 0 50.484857 44.005893 82.960438
62 1 1 0 48.912157 42.932963 81.340118
63 1 1 0 47.339458 41.860032 79.719798
64 1 1 0 14.005157 78.574772 25.952637
65 1 1 0 12.372386 80.423017 25.542701
66 1 1 0 10.739615 82.271263 25.132765
67 1 1 0 91.293526 59.127147 1.607787
68 1 1 0 93.340371 58.664554 2.966623
69 1 1 0 95.387215 58.201961 4.325459
70 1 1 0 52.44818 27.752581 7.721295
71 1 1 0 52.513333 29.772191 6.249246
72 1 1 0 52.578486 31.791801 4.777196
73 1 1 0 23.397194 67.852778 47.772519
74 1 1 0 22.280667 68.902396 45.797254
75 1 1 0 21.164141 69.952014 43.821989
76 1 1 0 72.421881 4.87155 30.248381
77 1 1 0 73.080149 5.945706 32.40775
78 1 1 0 73.738417 7.019862 34.567118
79 1 1 0 77.283154 41.608779 64.82706
80 1 1 0 75.032401 41.83076 65.892347
81 1 1 0 72.781649 42.052741 66.957635
82 1 1 0 61.156638 92.965987 40.914255
83 1 1 0 60.392627 95.246572 41.596326
84 1 1 0 59.628617 97.527157 42.278397
85 1 1 0 95.037067 74.62307 69.833848
86 1 1 0 94.278707 76.700276 71.000084
87 1 1 0 93.520348 78.777482 72.166321
88 1 1 0 53.602535 75.321836 45.548402
89 1 1 0 56.09671 75.268249 45.386485
90 1 1 0 58.590886 75.214662 45.224568
91 1 1 0 17.298478 56.229796 74.931604
92 1 1 0 19.724305 55.639309 74.802426
93 1 1 0 22.150133 55.048822 74.673248
94 1 1 0 34.197967 79.60478 74.276108
95 1 1 0 32.620156 81.37997 75.056628
96 1 1 0 31.042344 83.15516 75.837148
97 1 1 0 91.697275 33.420329 49.559953
98 1 1 0 92.91369 35.005991 51.061956
99 1 1 0 94.130105 36.591652 52.563959
100 1 1 0 85.763151 18.747154 34.78753
101 1 1 0 84.78324 17.30424 36.578556
102 1 1 0 83.803328 15.861326 38.369582
103 1 1 0 87.781187 29.520508 77.174788
104 1 1 0 85.933485 29.106756 78.807211
105 1 1 0 84.085782 28.693005 80.439634
106 1 1 0 48.513915 27.03058 49.768889
107 1 1 0 47.212021 27.139631 51.900363
108 1 1 0 45.910127 27.248682 54.031836
109 1 1 0 97.346207 38.250223 34.564801
110 1 1 0 98.34641 40.526228 34.828229
111 1 1 0 99.346612 42.802234 35.091656
112 1 1 0 29.216741 67.078557 63.225411
113 1 1 0 29.915636 68.36312 61.197741
114 1 1 0 30.61453 69.647684 59.170072
115 1 1 0 19.43243 53.570856 81.649171
116 1 1 0 20.786422 54.477224 83.545272
117 1 1 0 22.140414 55.383593 85.441374
118 1 1 0 44.80707 28.625889 91.391027
119 1 1 0 45.338904 31.047004 91.066443
120 1 1 0 45.870739 33.468119 90.74186
121 1 1 0 80.994538 45.461626 16.244247
122 1 1 0 79.932875 47.674263 15.767687
123 1 1 0 78.871213 49.886901 15.291127
124 1 1 0 89.167671 93.167101 77.738679
125 1 1 0 90.91631 94.340066 79.086422
126 1 1 0 92.664949 95.513032 80.434166
127 1 1 0 2.656786 57.976332 78.399631
128 1 1 0 3.804299 60.176618 78.70287
129 1 1 0 4.951813 62.376904 79.00611
130 1 1 0 14.982718 48.431617 58.054347
131 1 1 0 13.462349 46.468725 58.346802
132 1 1 0 11.941979 44.505832 58.639257
133 1 1 0 64.278007 22.174571 16.799571
134 1 1 0 64.554389 19.689964 16.818086
135 1 1 0 64.83077 17.205358 16.836601
136 1 1 0 91.1079 93.409949 32.897536
137 1 1 0 91.768942 94.600977 30.801235
138 1 1 0 92.429983 95.792004 28.704934
139 1 1 0 55.684884 93.128397 16.817879
140 1 1 0 56.11154 94.509926 18.857325
141 1 1 0 56.538196 95.891456 20.896771
142 1 1 0 25.435787 37.423115 32.322266
143 1 1 0 23.45853 38.917275 31.993721
144 1 1 0 21.481273 40.411435 31.665175
145 1 1 0 9.823779 62.665193 86.051867
146 1 1 0 12.021964 63.852589 85.961991
147 1 1 0 14.220148 65.039984 85.872114
148 1 1 0 35.249674 55.77746 97.690987
149 1 1 0 36.704444 53.970515 96.759002
150 1 1 0 38.159214 52.163571 95.827017
151 1 1 0 8.829127 48.995564 2.651043
152 1 1 0 6.679342 50.264918 2.520027
153 1 1 0 4.529557 51.534272 2.389012
154 1 1 0 5.106936 95.067226 10.146927
155 1 1 0 3.008155 94.321657 11.282376
156 1 1 0 0.909373 93.576088 12.417824
157 1 1 0 37.591319 93.083889 44.50108
158 1 1 0 36.927375 94.92788 42.949025
159 1 1 0 36.263431 96.771872 41.396971
160 1 1 0 49.654613 49.799453 7.379528
161 1 1 0 47.1743 49.920839 7.090886
162 1 1 0 44.693987 50.042226 6.802245
163 1 1 0 36.838075 87.796204 66.600274
164 1 1 0 34.560437 88.320823 67.487482
165 1 1 0 32.282799 88.845442 68.374691
166 1 1 0 57.84966 52.733892 80.598221
167 1 1 0 55.945594 52.841214 82.214703
168 1 1 0 54.041528 52.948535 83.831185
169 1 1 0 31.904914 98.427874 18.420505
170 1 1 0 34.271553 99.067244 18.910632
171 1 1 0 36.638193 99.706615 19.40076
172 1 1 0 82.897523 47.944899 75.98439
173 1 1 0 82.018964 49.597469 74.326939
174 1 1 0 81.140406 51.25004 72.669487
175 1 1 0 50.668993 92.437878 87.025769
176 1 1 0 48.198308 92.09963 86.848838
177 1 1 0 45.727623 91.761383 86.671908
178 1 1 0 34.674452 41.789828 78.884109
179 1 1 0 35.412434 44.102723 79.480682
180 1 1 0 36.150417 46.415617 80.077254
181 1 1 0 37.408788 67.563545 40.765124
182 1 1 0 36.628964 69.878476 40.233176
183 1 1 0 35.84914 72.193407 39.701229
184 1 1 0 24.085489 71.143607 94.018142
185 1 1 0 24.55188 73.349117 92.937308
186 1 1 0 25.018271 75.554628 91.856474
187 1 1 0 80.842784 68.949281 3.252358
188 1 1 0 79.916919 71.270513 3.320625
189 1 1 0 78.991055 73.591744 3.388892
190 1 1 0 74.492773 83.594255 89.011396
191 1 1 0 74.650288 85.727105 87.716737
192 1 1 0 74.807803 87.859954 86.422078
193 1 1 0 67.714471 55.308614 50.532406
194 1 1 0 69.480233 53.539587 50.481136
195 1 1 0 71.245995 51.77056 50.429866
196 1 1 0 47.183518 23.577474 20.841113
197 1 1 0 44.788995 23.15715 21.423853
198 1 1 0 42.394471 22.736825 22.006593
199 1 1 0 39.08362 80.472064 58.828686
200 1 1 0 41.49511 81.126884 58.751721
201 1 1 0 43.906601 81.781704 58.674756
202 1 1 0 45.564898 57.436297 5.250366
203 1 1 0 47.494122 59.025539 5.299395
204 1 1 0 49.423346 60.614781 5.348425
205 1 1 0 60.538038 15.481835 98.651677
206 1 1 0 62.861797 14.955827 97.894406
207 1 1 0 65.185556 14.429819 97.137135
208 1 1 0 22.70752 13.299659 96.814343
209 1 1 0 21.436759 15.158062 95.727375
210 1 1 0 20.165997 17.016466 94.640407
211 1 1 0 63.828151 68.907996 95.344631
212 1 1 0 64.84168 69.905428 93.288448
213 1 1 0 65.855209 70.90286 91.232265
214 1 1 0 5.288642 13.17214 28.048063
215 1 1 0 6.106521 12.726222 25.7281
216 1 1 0 6.9244 12.280304 23.408136
217 1 1 0 75.147735 66.887059 58.653921
218 1 1 0 73.519438 64.990063 58.661363
219 1 1 0 71.891142 63.093066 58.668805
220 1 1 0 2.152402 28.141562 20.412703
221 1 1 0 4.023687 28.06185 18.756823
222 1 1 0 5.894972 27.982138 17.100944
223 1 1 0 31.441311 29.356406 96.062076
224 1 1 0 32.450825 27.108815 96.485419
225 1 1 0 33.460339 24.861225 96.908763
226 1 1 0 67.29555 53.763151 75.924734
227 1 1 0 69.443647 52.49311 76.07531
228 1 1 0 71.591745 51.22307 76.225887
229 1 1 0 81.013373 62.687488 56.816248
230 1 1 0 78.910468 61.455594 56.25927
231 1 1 0 76.807562 60.2237 55.702293
232 1 1 0 73.021634 2.430034 20.919648
233 1 1 0 70.883937 1.741664 22.01801
234 1 1 0 68.74624 1.053295 23.116372
235 1 1 0 3.158527 53.079509 64.983355
236 1 1 0 1.69163 53.347479 62.976764
237 1 1 0 0.224733 53.615448 60.970174
238 1 1 0 61.332107 23.274764 48.94464
239 1 1 0 60.299364 21.255627 49.996556
240 1 1 0 59.266621 19.23649 51.048472
241 1 1 0 73.59133 28.374708 78.846088
242 1 1 0 73.270413 26.357438 80.287488
243 1 1 0 72.949496 24.340167 81.728888
244 1 1 0 8.852279 61.302709 31.175399
245 1 1 0 9.895248 61.685038 33.415051
246 1 1 0 10.938217 62.067366 35.654702
247 1 1 0 26.608143 69.938832 87.200098
248 1 1 0 26.310832 67.476361 86.887298
249 1 1 0 26.01352 65.013891 86.574497
250 1 1 0 50.685854 92.305767 84.712578
251 1 1 0 52.731057 92.624332 83.310558
252 1 1 0 54.776261 92.942898 81.908538
253 1 1 0 29.780544 70.983826 54.809854
254 1 1 0 30.92426 68.792317 54.436753
255 1 1 0 32.067977 66.600809 54.063653
256 1 1 0 78.698256 90.027813 55.535144
257 1 1 0 77.162164 91.648278 56.65965
258 1 1 0 75.626071 93.268742 57.784156
259 1 1 0 80.941184 17.416816 72.207496
260 1 1 0 78.496794 16.9818 71.91472
261 1 1 0 76.052403 16.546784 71.621944
262 1 1 0 38.744048 79.027206 76.738183
263 1 1 0 39.151416 79.532593 79.15244
264 1 1 0 39.558784 80.03798 81.566696
265 1 1 0 69.188844 62.748113 59.234419
266 1 1 0 66.91727 62.363774 58.263731
267 1 1 0 64.645696 61.979435 57.293044
268 1 1 0 45.028674 68.25594 26.966515
269 1 1 0 47.116922 66.900361 27.193736
270 1 1 0 49.205169 65.544782 27.420957
271 1 1 0 67.181273 92.053193 24.529155
272 1 1 0 68.840543 92.505059 22.714591
273 1 1 0 70.499812 92.956925 20.900028
274 1 1 0 1.954163 1.750096 41.3253
275 1 1 0 2.593443 3.320905 39.488487
276 1 1 0 3.232722 4.891714 37.651674
277 1 1 0 21.279341 59.291469 85.298005
278 1 1 0 19.523385 57.669539 86.030098
279 1 1 0 17.767429 56.047608 86.762191
280 1 1 0 29.10649 7.9982 48.234586
281 1 1 0 28.326265 5.705308 48.85418
282 1 1 0 27.546041 3.412416 49.473773
283 1 1 0 73.307882 16.239815 90.329659
284 1 1 0 75.020356 14.539679 89.67623
285 1 1 0 76.73283 12.839543 89.0228
286 1 1 0 76.387315 45.98146 75.1335
287 1 1 0 78.314503 45.805202 76.716182
288 1 1 0 80.24169 45.628945 78.298863
289 1 1 0 25.476154 70.037468 36.360254
290 1 1 0 25.630145 69.273791 33.984737
291 1 1 0 25.784136 68.510113 31.609219
292 1 1 0 84.586932 31.302578 2.012178
293 1 1 0 84.158834 33.608027 2.879148
294 1 1 0 83.730736 35.913476 3.746119
